"variable","hour","day","ref","refWeekend","floor","zone","subzone","units","sdTimes","min","max","value","time"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:00:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:05:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:10:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:15:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:20:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:25:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:30:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:35:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:40:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:45:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:50:00"
"F_3_BATH_EXHAUST.Fan.Power",0,"8",0,0,"3","all","","W",0,0,47.1667,0,"00:55:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:00:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:05:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:10:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:15:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:20:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:25:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:30:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:35:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:40:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:45:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:50:00"
"F_3_BATH_EXHAUST.Fan.Power",1,"8",0,0,"3","all","","W",0,0,47.1667,0,"01:55:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:50:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:55:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:15:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:00:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:05:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:10:00"
"F_3_BATH_EXHAUST.Fan.Power",10,"8",47.1667,23.58335,"3","all","","W",0,0,47.1667,47.1667,"10:35:00"
