"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,25.7167,"16:50:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,22.8,"06:00:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,23.3333,"06:20:00",21.1,60.0376
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,26.3,"16:00:00",21.1,60.0376
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,26.2417,"16:05:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,22.9333,"06:05:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,24.1333,"06:50:00",21.1,60.0376
"C","Drybulb.Temperature",15,"8",27.7979166666667,28.0708333333333,"all","all","",-1.49224074700864,26.9667,"15:10:00",21.1,60.0376
"C","Drybulb.Temperature",15,"8",27.7979166666667,28.0708333333333,"all","all","",-1.49224074700864,27.1,"15:00:00",21.1,60.0376
"C","Drybulb.Temperature",15,"8",27.7979166666667,28.0708333333333,"all","all","",-1.49224074700864,26.5,"15:45:00",21.1,60.0376
"C","Drybulb.Temperature",15,"8",27.7979166666667,28.0708333333333,"all","all","",-1.49224074700864,26.7,"15:30:00",21.1,60.0376
"C","Drybulb.Temperature",15,"8",27.7979166666667,28.0708333333333,"all","all","",-1.49224074700864,27.0333,"15:05:00",21.1,60.0376
"C","Drybulb.Temperature",9,"8",26.2125,26.5125,"all","all","",1.00456128565748,26.9083,"09:25:00",21.1,60.0376
"C","Drybulb.Temperature",9,"8",26.2125,26.5125,"all","all","",1.00456128565748,27.1583,"09:55:00",21.1,60.0376
"C","Drybulb.Temperature",9,"8",26.2125,26.5125,"all","all","",1.00456128565748,26.825,"09:15:00",21.1,60.0376
"C","Drybulb.Temperature",9,"8",26.2125,26.5125,"all","all","",1.00456128565748,26.7833,"09:10:00",21.1,60.0376
"C","Drybulb.Temperature",9,"8",26.2125,26.5125,"all","all","",1.00456128565748,26.95,"09:30:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,23.8667,"06:40:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,23.2,"06:15:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,24.2667,"06:55:00",21.1,60.0376
"C","Drybulb.Temperature",6,"8",23.4354166666667,24.5833333333333,"all","all","",0.137251105889249,23.0667,"06:10:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,24.9667,"07:20:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,24.6833,"07:10:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,24.825,"07:15:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,25.675,"07:45:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,25.1083,"07:25:00",21.1,60.0376
"C","Drybulb.Temperature",7,"8",24.2125,25.0291666666667,"all","all","",1.3549896411194,25.25,"07:30:00",21.1,60.0376
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,25.775,"16:45:00",21.1,60.0376
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,26.1833,"16:10:00",21.1,60.0376
"C","Drybulb.Temperature",16,"8",27.1125,27.3833333333333,"all","all","",-1.58860854476066,25.6583,"16:55:00",21.1,60.0376
"C","Drybulb.Temperature",12,"8",28.05,28.3104166666667,"all","all","",-0.350428355461912,27.8,"12:55:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:25:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:30:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:05:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:10:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:20:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:00:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:35:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:40:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:15:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:50:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:55:00",21.1,60.0376
"C","Drybulb.Temperature",13,"8",28.3,28.6604166666667,"all","all","",-0.700856710923825,27.8,"13:45:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.6833,"14:10:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.45,"14:30:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.3917,"14:35:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.5083,"14:25:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.8,"14:00:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.7417,"14:05:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.625,"14:15:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.3333,"14:40:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.5667,"14:20:00",21.1,60.0376
"C","Drybulb.Temperature",14,"8",28.1854166666667,28.5979166666667,"all","all","",-0.989960104179903,27.2167,"14:50:00",21.1,60.0376
