"variable","hour","day","ref","refWeekend","floor","zone","subzone","units","sdTimes","min","max","value","time"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:00:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:05:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,0,"00:10:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,0,"00:15:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,0,"00:20:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,0,"00:25:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:30:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:35:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:40:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:45:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:50:00"
"DELI.FAN.Power",0,"9",43.2361416666667,43.2361416666667,"all","all","","W",-1.13246350719418,0,47.1667,47.1667,"00:55:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:00:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:05:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:10:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:15:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:20:00"
"DELI.FAN.Power",1,"9",43.2361416666667,43.2361416666667,"all","all","","W",0,0,47.1667,47.1667,"01:25:00"
