"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:15:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:50:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:05:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:45:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:55:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:30:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:20:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:25:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:35:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:50:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:15:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0.3444,"00:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:40:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:10:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:05:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:45:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:55:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:30:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:20:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:25:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:35:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:50:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:15:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0.3444,"00:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:40:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:10:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:05:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:45:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:55:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:30:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:20:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:25:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:35:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:50:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:15:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0.3444,"00:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:40:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:10:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:05:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0.3444,"00:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,1,"00:40:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"9",0.51435,0.616183333333333,"1","all","",0.332040151445652,0,"00:10:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:15:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:55:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:25:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:05:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:20:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:40:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:45:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,0,"01:30:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"9",0.788116666666667,0.616183333333333,"1","all","",0.436960533714437,1,"01:35:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.4777,"10:30:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.479,"10:25:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.4762,"10:35:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.4237,"10:55:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.483,"10:00:00",0,1
"%","F_1_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"9",0.478625,0.291795833333333,"1","all","",-0.0429425754642216,0.4826,"10:05:00",0,1
