"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0,"00:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0,"00:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0,"00:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0,"00:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",0,"12",0.3460875,0.215354166666667,"2","all","",-1.09353379131926,0.0821,"00:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0,"01:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",1,"12",0.3483375,0.2159125,"2","all","",-1.09789192497886,0.0821,"01:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:55:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:35:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:15:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:40:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:50:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:10:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:30:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0,"10:20:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:05:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:45:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:25:00",0,0.354454166666667
"%","F_2_VAV_SYS.Outdoor.Air.Flow.Fraction",10,"12",0.112970833333333,0.1288625,"2","all","",-0.418413354707262,0.0821,"10:00:00",0,0.354454166666667
