"units","variable","hour","day","ref","refWeekend","floor","zone","subzone","sdTimes","value","time","min","max"
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,26.85,"16:50:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.5,"06:00:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.6667,"06:20:00",22.4166666666667,60
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,27.6,"16:00:00",22.4166666666667,60
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,27.525,"16:05:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.5417,"06:05:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.9167,"06:50:00",22.4166666666667,60
"C","Drybulb.Temperature",15,"12",27.7979166666667,28.0708333333333,"all","all","",0.0233618903641262,28.35,"15:10:00",22.4166666666667,60
"C","Drybulb.Temperature",15,"12",27.7979166666667,28.0708333333333,"all","all","",0.0233618903641262,28.5,"15:00:00",22.4166666666667,60
"C","Drybulb.Temperature",15,"12",27.7979166666667,28.0708333333333,"all","all","",0.0233618903641262,27.825,"15:45:00",22.4166666666667,60
"C","Drybulb.Temperature",15,"12",27.7979166666667,28.0708333333333,"all","all","",0.0233618903641262,28.05,"15:30:00",22.4166666666667,60
"C","Drybulb.Temperature",15,"12",27.7979166666667,28.0708333333333,"all","all","",0.0233618903641262,28.425,"15:05:00",22.4166666666667,60
"C","Drybulb.Temperature",9,"12",26.2125,26.5125,"all","all","",0.969518450111285,27.1583,"09:25:00",22.4166666666667,60
"C","Drybulb.Temperature",9,"12",26.2125,26.5125,"all","all","",0.969518450111285,27.7083,"09:55:00",22.4166666666667,60
"C","Drybulb.Temperature",9,"12",26.2125,26.5125,"all","all","",0.969518450111285,26.975,"09:15:00",22.4166666666667,60
"C","Drybulb.Temperature",9,"12",26.2125,26.5125,"all","all","",0.969518450111285,26.8833,"09:10:00",22.4166666666667,60
"C","Drybulb.Temperature",9,"12",26.2125,26.5125,"all","all","",0.969518450111285,27.25,"09:30:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.8333,"06:40:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.625,"06:15:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.9583,"06:55:00",22.4166666666667,60
"C","Drybulb.Temperature",6,"12",23.4354166666667,24.5833333333333,"all","all","",0.204416540686114,24.5833,"06:10:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.2,"07:20:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.1,"07:10:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.15,"07:15:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.45,"07:45:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.25,"07:25:00",22.4166666666667,60
"C","Drybulb.Temperature",7,"12",24.2125,25.0291666666667,"all","all","",0.344587882870881,25.3,"07:30:00",22.4166666666667,60
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,26.925,"16:45:00",22.4166666666667,60
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,27.45,"16:10:00",22.4166666666667,60
"C","Drybulb.Temperature",16,"12",27.1125,27.3833333333333,"all","all","",-0.274502211778497,26.775,"16:55:00",22.4166666666667,60
"C","Drybulb.Temperature",12,"12",28.05,28.3104166666667,"all","all","",1.17101475450189,29.1917,"12:55:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.2833,"13:25:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.3,"13:30:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.2167,"13:05:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.2333,"13:10:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.2667,"13:20:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.2,"13:00:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.3167,"13:35:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.3333,"13:40:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.25,"13:15:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.3667,"13:50:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.3833,"13:55:00",22.4166666666667,60
"C","Drybulb.Temperature",13,"12",28.3,28.6604166666667,"all","all","",0.884831597541331,29.35,"13:45:00",22.4166666666667,60
"C","Drybulb.Temperature",14,"12",28.1854166666667,28.5979166666667,"all","all","",0.546084187261481,29.25,"14:10:00",22.4166666666667,60
"C","Drybulb.Temperature",14,"12",28.1854166666667,28.5979166666667,"all","all","",0.546084187261481,28.95,"14:30:00",22.4166666666667,60
